"","UNIQUE_CARRIER_NAME","YEAR","MONTH","sum_seats","sum_passengers","sum_distance","sum_airtime","Date","log_passenger","log_seats","log_airtime","log_distance"
"4943","National Air Cargo Group Inc d/ba National Airlines",2017,9,3646,3150,40693,13304,2017-09-01,8.05547514175727,8.20166019080868,9.49589518341179,10.6138359404158
"4944","National Air Cargo Group Inc d/ba National Airlines",2017,10,1990,1307,59672,11951,2017-10-01,7.17625453201714,7.5963923040642,9.3886539073726,10.9966349357732
"4945","National Air Cargo Group Inc d/ba National Airlines",2017,11,1194,936,22189,15916,2017-11-01,6.84268328223842,7.08590146436561,9.67514299942985,10.0073970159266
"4946","National Air Cargo Group Inc d/ba National Airlines",2017,12,398,310,17005,3601,2017-12-01,5.73979291217923,5.98896141688986,8.1892445257359,9.74132150194574
"4947","New England Airlines Inc.",2017,1,2498,1268,68,4008,2017-01-01,7.14598446771439,7.82364593083495,8.29629711264251,4.23410650459726
"4948","New England Airlines Inc.",2017,2,2470,1245,68,3912,2017-02-01,7.1276936993474,7.81237820598861,8.27205962221041,4.23410650459726
"4949","New England Airlines Inc.",2017,3,2642,1206,68,4152,2017-03-01,7.09589322109753,7.87966991460429,8.33158624363075,4.23410650459726
"4950","New England Airlines Inc.",2017,4,3275,1746,68,5124,2017-04-01,7.46565531013406,8.09437844497296,8.54188580400661,4.23410650459726
"4951","New England Airlines Inc.",2017,5,4874,2538,68,7464,2017-05-01,7.83952558170468,8.49187538343195,8.91798070997329,4.23410650459726
"4952","New England Airlines Inc.",2017,6,5843,3225,68,9048,2017-06-01,8.07899825868515,8.67317077287059,9.11040953335113,4.23410650459726
"4953","New England Airlines Inc.",2017,7,10399,6307,68,16188,2017-07-01,8.74957394808293,9.24956108512946,9.69208727824151,4.23410650459726
"4954","New England Airlines Inc.",2017,8,9009,5509,68,13860,2017-08-01,8.61431990214696,9.10609035060238,9.53683442021335,4.23410650459726
"4955","New England Airlines Inc.",2017,9,7682,4074,68,11784,2017-09-01,8.31262602567496,8.94676537486763,9.37458281537023,4.23410650459726
"4956","New England Airlines Inc.",2017,10,4308,2143,68,6696,2017-10-01,7.67042852219069,8.36846113761584,8.80941494391005,4.23410650459726
"4957","New England Airlines Inc.",2017,11,3824,1907,68,6024,2017-11-01,7.55381085200823,8.24931374626064,8.70367275835886,4.23410650459726
"4958","New England Airlines Inc.",2017,12,2788,1319,68,4344,2017-12-01,7.18538701558042,7.93343838762749,8.37678103769949,4.23410650459726
"4959","Nippon Cargo Airlines",2017,1,0,0,20824,0,2017-01-01,0,0,0,9.94390946703504
"4960","Nippon Cargo Airlines",2017,2,0,0,22568,0,2017-02-01,0,0,0,10.0243325622283
"4961","Nippon Cargo Airlines",2017,3,0,0,17845,0,2017-03-01,0,0,0,9.7895346724601
"4962","Nippon Cargo Airlines",2017,4,0,0,17845,0,2017-04-01,0,0,0,9.7895346724601
"4963","Nippon Cargo Airlines",2017,5,0,0,21772,0,2017-05-01,0,0,0,9.98842594905232
"4964","Nippon Cargo Airlines",2017,6,0,0,21226,0,2017-06-01,0,0,0,9.96302923524444
"4965","Nippon Cargo Airlines",2017,7,0,0,22180,0,2017-07-01,0,0,0,10.0069913455508
"4966","Nippon Cargo Airlines",2017,8,0,0,17845,0,2017-08-01,0,0,0,9.7895346724601
"4967","Nippon Cargo Airlines",2017,9,0,0,17845,0,2017-09-01,0,0,0,9.7895346724601
"4968","Nippon Cargo Airlines",2017,10,0,0,21359,0,2017-10-01,0,0,0,9.96927529307413
"4969","Nippon Cargo Airlines",2017,11,0,0,14000,0,2017-11-01,0,0,0,9.54688403461792
"4970","Nippon Cargo Airlines",2017,12,0,0,19589,0,2017-12-01,0,0,0,9.88277451093859
"4971","Northern Air Cargo Inc.",2017,1,0,0,23994,23716,2017-01-01,0,0,10.0739473695649,10.0856007542923
"4972","Northern Air Cargo Inc.",2017,2,0,0,24365,19810,2017-02-01,0,0,9.89399261797433,10.1009439969144
"4973","Northern Air Cargo Inc.",2017,3,0,0,36425,27363,2017-03-01,0,0,10.2169835598809,10.5030380843585
"4974","Northern Air Cargo Inc.",2017,4,0,0,23820,22966,2017-04-01,0,0,10.0418136820164,10.0783228235562
"4975","Northern Air Cargo Inc.",2017,5,0,0,14187,22592,2017-05-01,0,0,10.0253954027695,9.56015181589351
"4976","Northern Air Cargo Inc.",2017,6,0,0,25289,28579,2017-06-01,0,0,10.2604624514839,10.138164339664
"4977","Northern Air Cargo Inc.",2017,7,0,0,33423,29259,2017-07-01,0,0,10.2839766745741,10.4170294837963
"4978","Northern Air Cargo Inc.",2017,8,0,0,34282,29584,2017-08-01,0,0,10.2950227551108,10.4424048834683
"4979","Northern Air Cargo Inc.",2017,9,0,0,30943,25799,2017-09-01,0,0,10.1581297709097,10.339934398253
"4980","Northern Air Cargo Inc.",2017,10,0,0,26598,25899,2017-10-01,0,0,10.1619982476876,10.1886289000782
"4981","Northern Air Cargo Inc.",2017,11,0,0,28711,21620,2017-11-01,0,0,9.98142034359255,10.2650704328274
"4982","Northern Air Cargo Inc.",2017,12,0,0,24863,23595,2017-12-01,0,0,10.068832485123,10.1211762531674
"4983","Norwegian Air International Ltd.",2017,7,186,0,139,0,2017-07-01,0,5.23110861685459,0,4.9416424226093
"4984","Norwegian Air International Ltd.",2017,8,186,107,79,0,2017-08-01,4.68213122712422,5.23110861685459,0,4.38202663467388
"4985","Norwegian Air International Ltd.",2017,9,186,143,170,0,2017-09-01,4.969813299576,5.23110861685459,0,5.14166355650266
"4986","Norwegian Air International Ltd.",2017,10,558,422,490,0,2017-10-01,6.04737217904628,6.3261494731551,0,6.19644412779452
"4987","Norwegian Air International Ltd.",2017,12,189,186,67,0,2017-12-01,5.23110861685459,5.24702407216049,0,4.21950770517611
"4988","Norwegian Air Shuttle ASA",2017,1,744,0,160,0,2017-01-01,0,6.61338421837956,0,5.08140436498446
"4989","Norwegian Air Shuttle ASA",2017,5,582,466,102,0,2017-05-01,6.1463292576689,6.36818718635049,0,4.63472898822964
"4990","Norwegian Air Shuttle ASA",2017,7,873,812,3596,0,2017-07-01,6.70073110954781,6.77308037565554,0,8.18785544369562
"4991","Norwegian Air Shuttle ASA",2017,9,344,322,62,0,2017-09-01,5.77765232322266,5.84354441703136,0,4.14313472639153
"4992","Norwegian Air Shuttle ASA",2017,10,291,291,1069,0,2017-10-01,5.67675380226828,5.67675380226828,0,6.97541392745595
"4993","Omni Air International LLC",2017,1,9942,8242,10431,13086,2017-01-01,9.01711963431323,9.20462406498007,9.47937465005548,9.25263328416643
"4994","Omni Air International LLC",2017,2,8784,7103,19352,12540,2017-02-01,8.86841328467201,9.0808010006212,9.43675855582405,9.87060272520035
"4995","Omni Air International LLC",2017,3,9839,7694,13888,13266,2017-03-01,8.94832604627298,9.1942109900463,9.49303502791692,9.53885243891622
"4996","Omni Air International LLC",2017,4,11477,8000,33809,15048,2017-04-01,8.98732181285012,9.34818743866831,9.61906682278672,10.4285118957019
"4997","Omni Air International LLC",2017,5,13978,8697,36931,15930,2017-05-01,9.07084839315758,9.54531148247113,9.67602217557289,10.5168336628925
"4998","Omni Air International LLC",2017,6,11753,7990,27601,14340,2017-06-01,8.98607118737446,9.3719488871726,9.57087784672921,10.225643512848
"4999","Omni Air International LLC",2017,7,13389,7770,36995,15108,2017-07-01,8.95815413520924,9.50226343868522,9.62304587173984,10.5185650776742
"5000","Omni Air International LLC",2017,8,12917,8065,22898,13824,2017-08-01,8.99541297543331,9.46637696659242,9.53423382639054,10.0388485204666
"5001","Omni Air International LLC",2017,9,11013,7972,21380,13350,2017-09-01,8.9838161125025,9.30692246982243,9.49934656739009,9.97025795616998
"5002","Omni Air International LLC",2017,10,11008,8543,31378,15288,2017-10-01,9.05298456119998,9.3064683990704,9.63488889456061,10.3538941583478
"5003","Omni Air International LLC",2017,11,10970,7757,23675,13818,2017-11-01,8.95647984799991,9.30301070681749,9.53379973580348,10.0722171558106
"5004","Omni Air International LLC",2017,12,18109,9606,70259,19416,2017-12-01,9.17024727840974,9.80421955087746,9.87390424999445,11.1599579258198
"5005","Pacific Airways, Inc.",2017,1,1524,373,1129,5737,2017-01-01,5.92425579741453,7.32974968904151,8.65486599654131,7.02997291170639
"5006","Pacific Airways, Inc.",2017,2,1554,351,1232,5909,2017-02-01,5.8636311755981,7.34923082461333,8.68440111040014,7.11720550316434
"5007","Pacific Airways, Inc.",2017,3,1512,334,1260,5855,2017-03-01,5.81413053182507,7.32184971378836,8.67522205564115,7.13966033596492
"5008","Pacific Airways, Inc.",2017,4,2832,731,1995,11671,2017-04-01,6.59578051396131,7.94909149983052,9.36494809020262,7.59890045687141
"5009","Pacific Airways, Inc.",2017,5,3624,1187,2341,14976,2017-05-01,7.08002649992259,8.19560956728878,9.6142709699924,7.75876054415766
"5010","Pacific Airways, Inc.",2017,6,6462,2542,2422,28699,2017-06-01,7.84109976542212,8.7738488852629,10.2646524017477,7.79276172081653
"5011","Pacific Airways, Inc.",2017,7,8970,4109,2624,41185,2017-07-01,8.32117830749028,9.10175243155928,10.6258536717653,7.87283617502572
"5012","Pacific Airways, Inc.",2017,8,7377,3192,2862,33444,2017-08-01,8.06871619271478,8.90625787815662,10.4176575775525,7.95962530509811
"5013","Pacific Airways, Inc.",2017,9,4245,1512,3119,19462,2017-09-01,7.32184971378836,8.3537326422632,9.87627050624257,8.04558828080353
"5014","Pacific Airways, Inc.",2017,10,2199,613,2065,8981,2017-10-01,6.41999492814714,7.69621263934641,9.10297785364768,7.63336964967958
"5015","Pacific Airways, Inc.",2017,11,1629,376,1679,6858,2017-11-01,5.93224518744801,7.39633529380081,8.83331693749932,7.4265490723973
"5016","Pacific Airways, Inc.",2017,12,1416,283,886,5608,2017-12-01,5.64897423816121,7.25629723969068,8.63212772950834,6.78784498230958
"5017","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",2017,10,3750,1241,4095,8112,2017-10-01,7.12447826249342,8.22977775008189,9.00122299239506,8.31776616671934
"5018","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",2017,11,5445,2131,6537,12055,2017-11-01,7.66481578528574,8.60263667323371,9.39731774030633,8.78538658728416
"5019","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",2017,12,5610,1580,8552,16235,2017-12-01,7.36581283720947,8.63248423575097,9.69498627795879,9.05403737758078
"5020","Peninsula Airways Inc.",2017,1,58057,25721,34796,144251,2017-01-01,10.155101935826,10.9691977898616,11.8793170490923,10.45728645515
"5021","Peninsula Airways Inc.",2017,2,48984,20331,32715,111627,2017-02-01,9.91995127856679,10.7992694077787,11.6229271935175,10.3956195338549
"5022","Peninsula Airways Inc.",2017,3,55213,24770,33189,130516,2017-03-01,10.1174288930855,10.9189718232967,11.77925876546,10.410003904714
"5023","Peninsula Airways Inc.",2017,4,58560,26732,30493,135274,2017-04-01,10.1936540362808,10.9778242249921,11.8150650225109,10.3252852219319
"5024","Peninsula Airways Inc.",2017,5,56844,27906,27897,129125,2017-05-01,10.2366328323977,10.9480835445632,11.7685439508256,10.2363102806522
"5025","Peninsula Airways Inc.",2017,6,71810,34959,23256,149471,2017-06-01,10.4619598297695,11.1817929466445,11.9148643633018,10.0543614409703
"5026","Peninsula Airways Inc.",2017,7,76730,40441,25895,151122,2017-07-01,10.6076241278957,11.2480610777989,11.9258493537518,10.1618437956061
"5027","Peninsula Airways Inc.",2017,8,62044,32150,22057,127004,2017-08-01,10.3781988333811,11.0356152072087,11.7519817347445,10.0014306268661
"5028","Peninsula Airways Inc.",2017,9,40576,22584,20491,92470,2017-09-01,10.0250412480887,10.6109566826036,11.4346503608314,9.92778984505909
"5029","Peninsula Airways Inc.",2017,10,31448,18128,17440,76785,2017-10-01,9.80526814502967,10.3561224651207,11.248777610852,9.76657903526867
"5030","Peninsula Airways Inc.",2017,11,30404,15757,16961,71591,2017-11-01,9.66510345180563,10.3223623475542,11.1787386148627,9.73873082692165
"5031","Peninsula Airways Inc.",2017,12,29346,15600,17637,65883,2017-12-01,9.65509029374725,10.2869456053812,11.0956508989026,9.77781094444813
"5032","Philippine Airlines Inc.",2017,1,2402,1866,20388,0,2017-01-01,7.53208814354172,7.78447323573647,0,9.92275081871697
"5033","Philippine Airlines Inc.",2017,2,2765,2018,10569,0,2017-02-01,7.61035761831284,7.9251575122247,0,9.26577507886428
"5034","Philippine Airlines Inc.",2017,3,2794,1924,6089,0,2017-03-01,7.56268124672188,7.9355873855892,0,8.71440336070394
"5035","Philippine Airlines Inc.",2017,4,370,240,6089,0,2017-04-01,5.48479693349065,5.91620206260743,0,8.71440336070394
"5036","Philippine Airlines Inc.",2017,5,1270,1067,11901,0,2017-05-01,6.97354301952014,7.14755927118945,0,9.3844617322048
"5037","Philippine Airlines Inc.",2017,8,254,216,6089,0,2017-08-01,5.37989735354046,5.54126354515843,0,8.71440336070394
"5038","Philippine Airlines Inc.",2017,9,508,144,7260,0,2017-09-01,4.97673374242057,6.23244801655052,0,8.89027283938025
"5039","Philippine Airlines Inc.",2017,11,254,210,6089,0,2017-11-01,5.35185813347607,5.54126354515843,0,8.71440336070394
"5040","Piedmont Airlines",2017,1,289515,200052,46461,337607,2017-01-01,12.2063376104239,12.5759658421709,12.7296407381056,10.7463900531809
"5041","Piedmont Airlines",2017,2,279515,199786,42923,316978,2017-02-01,12.2050070780147,12.5408148150194,12.6665908046083,10.667186389047
"5042","Piedmont Airlines",2017,3,308997,234328,40439,353929,2017-03-01,12.3644813897773,12.641090083367,12.7768544324498,10.6075746731344
"5043","Piedmont Airlines",2017,4,299045,219562,48392,343271,2017-04-01,12.2993944862615,12.6083526866936,12.7462784148028,10.7871104541459
"5044","Piedmont Airlines",2017,5,335837,247928,41961,378515,2017-05-01,12.4208976938356,12.72438417982,12.844013623093,10.6445197258166
"5045","Piedmont Airlines",2017,6,350856,272212,40862,392786,2017-06-01,12.5143401270598,12.7681340120276,12.8810227591918,10.6179802871155
"5046","Piedmont Airlines",2017,7,339981,257606,39385,370931,2017-07-01,12.4591904467562,12.7366479540144,12.8237740363805,10.5811657021921
"5047","Piedmont Airlines",2017,8,360867,278210,37342,387354,2017-08-01,12.5361350975892,12.7962675194789,12.8670968641993,10.5279007566643
"5048","Piedmont Airlines",2017,9,354267,264982,39223,389758,2017-09-01,12.4874209519672,12.7778089678358,12.8732838783789,10.5770440833311
"5049","Piedmont Airlines",2017,10,381127,303788,43370,428613,2017-10-01,12.6240886604567,12.8508905556928,12.9683120259772,10.6775462939766
"5050","Piedmont Airlines",2017,11,368360,287965,54347,410191,2017-11-01,12.5705976965934,12.8168187145672,12.9243806217486,10.9031630933442
"5051","Piedmont Airlines",2017,12,369359,271068,50710,410269,2017-12-01,12.5101286799997,12.8195270571809,12.9245707585258,10.833898128571
"5052","PM Air, LLC",2017,1,3000,2425,140,10800,2017-01-01,7.793999089504,8.00670084544037,9.28739400141847,4.94875989037817
"5053","PM Air, LLC",2017,2,4260,3373,140,15336,2017-02-01,8.12385426310591,8.35725915349991,9.63802348865078,4.94875989037817
"5054","PM Air, LLC",2017,3,5060,3800,140,18216,2017-03-01,8.24301946898925,8.52931937121408,9.81011050303083,4.94875989037817
"5055","PM Air, LLC",2017,4,4210,3174,140,15780,2017-04-01,8.06306291132679,8.34545542816193,9.66656196374813,4.94875989037817
"5056","PM Air, LLC",2017,5,3900,3093,140,14040,2017-05-01,8.03722003113301,8.26898820950666,9.54973690011464,4.94875989037817
"5057","PM Air, LLC",2017,6,3780,2821,140,13608,2017-06-01,7.94520113241276,8.23774380389093,9.51848661756032,4.94875989037817
"5058","PM Air, LLC",2017,7,5180,3996,140,18648,2017-07-01,8.29329935871132,8.55275336681479,9.83354780433145,4.94875989037817
"5059","PM Air, LLC",2017,8,4120,2706,140,14832,2017-08-01,7.9035962896143,8.32385113133882,9.60460970732361,4.94875989037817
"5060","PM Air, LLC",2017,9,490,331,140,1764,2017-09-01,5.80513496891649,6.19644412779452,7.4759059693674,4.94875989037817
"5061","PM Air, LLC",2017,10,820,692,140,2952,2017-10-01,6.5410299991899,6.71052310945243,7.99057688174392,4.94875989037817
"5062","PM Air, LLC",2017,11,2060,1589,140,7416,2017-11-01,7.37148929521428,7.63094658089046,8.91152994173656,4.94875989037817
"5063","PM Air, LLC",2017,12,3000,2299,140,12000,2017-12-01,7.74066440191724,8.00670084544037,9.39274525863144,4.94875989037817
"5064","Polar Air Cargo Airways",2017,1,247,0,46418,57784,2017-01-01,0,5.51342874616498,10.9644845054095,10.7454641371578
"5065","Polar Air Cargo Airways",2017,2,0,0,46682,48845,2017-02-01,0,0,10.796427770802,10.7511353516876
"5066","Polar Air Cargo Airways",2017,3,0,0,36506,59808,2017-03-01,0,0,10.9989114302867,10.5052593020049
"5067","Polar Air Cargo Airways",2017,4,0,0,30810,59006,2017-04-01,0,0,10.985411359918,10.3356270480585
"5068","Polar Air Cargo Airways",2017,5,0,0,30814,50467,2017-05-01,0,0,10.8290947510476,10.3357568633963
"5069","Polar Air Cargo Airways",2017,6,0,0,34473,53850,2017-06-01,0,0,10.8939762525142,10.4479606957143
"5070","Polar Air Cargo Airways",2017,7,0,0,32722,52281,2017-07-01,0,0,10.8644074225535,10.3958334735552
"5071","Polar Air Cargo Airways",2017,8,0,0,34878,52120,2017-08-01,0,0,10.8613232175474,10.4596402078872
"5072","Polar Air Cargo Airways",2017,9,0,0,28914,54132,2017-09-01,0,0,10.8991992603872,10.2721157705923
"5073","Polar Air Cargo Airways",2017,10,0,0,39906,55204,2017-10-01,0,0,10.9188088078732,10.5943070260869
"5074","Polar Air Cargo Airways",2017,11,0,0,38933,56137,2017-11-01,0,0,10.9355682240586,10.5696231838492
"5075","Polar Air Cargo Airways",2017,12,0,0,30814,58723,2017-12-01,0,0,10.9806037808594,10.3357568633963
"5076","Polskie Linie Lotnicze",2017,11,0,0,2454,0,2017-11-01,0,0,0,7.80588204022862
"5077","Polynesian Airlines Ltd.",2017,1,704,597,314,0,2017-01-01,6.39359075395063,6.55819780281227,0,5.75257263882563
"5078","Polynesian Airlines Ltd.",2017,2,768,606,314,0,2017-02-01,6.4085287910595,6.64509096950564,0,5.75257263882563
"5079","Polynesian Airlines Ltd.",2017,3,1152,578,314,0,2017-03-01,6.361302477573,7.05012252026906,0,5.75257263882563
"5080","Polynesian Airlines Ltd.",2017,4,544,355,314,0,2017-04-01,5.87493073085203,6.30078579466324,0,5.75257263882563
"5081","Polynesian Airlines Ltd.",2017,5,640,418,314,0,2017-05-01,6.03787091992214,6.46302945692067,0,5.75257263882563
"5082","Polynesian Airlines Ltd.",2017,6,736,460,314,0,2017-06-01,6.13339804299665,6.60258789218934,0,5.75257263882563
"5083","Polynesian Airlines Ltd.",2017,7,672,572,314,0,2017-07-01,6.35088571671474,6.51174532964473,0,5.75257263882563
"5084","Polynesian Airlines Ltd.",2017,8,640,516,314,0,2017-08-01,6.24804287450843,6.46302945692067,0,5.75257263882563
"5085","Polynesian Airlines Ltd.",2017,9,640,542,314,0,2017-09-01,6.29710931993394,6.46302945692067,0,5.75257263882563
"5086","Polynesian Airlines Ltd.",2017,10,704,599,314,0,2017-10-01,6.39692965521615,6.55819780281227,0,5.75257263882563
"5087","Polynesian Airlines Ltd.",2017,11,576,480,316,0,2017-11-01,6.17586727010576,6.3578422665081,0,5.75890177387728
"5088","Polynesian Airlines Ltd.",2017,12,608,586,314,0,2017-12-01,6.3750248198281,6.4118182677099,0,5.75257263882563
"5089","Prescott Support Company, Inc.",2017,2,0,0,1224,257,2017-02-01,0,0,5.55295958492162,7.11069612297883
"5090","Prescott Support Company, Inc.",2017,3,0,0,1098,526,2017-03-01,0,0,6.26720054854136,7.00215595440362
"5091","Prescott Support Company, Inc.",2017,7,0,0,2521,791,2017-07-01,0,0,6.67456139181443,7.83280751652486
"5092","Prescott Support Company, Inc.",2017,8,0,0,3718,864,2017-08-01,0,0,6.76272950693188,8.22121009392507
"5093","Prescott Support Company, Inc.",2017,12,0,0,7701,2656,2017-12-01,0,0,7.88495294575981,8.94923531437485
"5094","PSA Airlines Inc.",2017,1,1280422,921059,277663,1250241,2017-01-01,13.7332804596953,14.062701050053,14.0388476905404,12.5341670285932
